page,verse_number,verse,title,variety,variety_glottocode,language,language_glottocode,lang_iso639.3,var_lang_rel
12,13,"Deux trau jours après, el pus josne d'chés deux inféens, apré avoir rassenné tout chou k'il avau, s'in alla tout bin long , dù ki dissipa tout sin bin à faire ribotte,",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,14,"Et apré avoir tout depinsé , il arriva inne faminne dins ch'pa-is-la et i k'mincha a éte dins inne gréende misère.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,15,"I li folut donc partir, i s'mit garchon d'cour mon d'in cinsier de ch'pa-is-la, pour warder chés pourcheaux.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,16,"Et là drolà, il arau été bin age d'rimplir s'pinche aveu chés écorces pourchaux mioltent. Mais personne ne l'i en donnaut.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,17,"A l'in étéent r'vnu in li mème , i digeau : Combin n'y a ti d'varlets, mon min père Ri ont pus d'poin k'i n'i faut !",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,18,"I faut k'j'm' liève, k'i'voiche treuver min père et Re diche : Min père j'ai péché conte el cie! et conteur",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,19,pus dinne d’ête huké vos fius. Traitéème comme éen de vos varlets ki son à vos gages.,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,20,"T s'a donc levé et s'a in allé trouver sin père. Kéen étau encore bin long sin père l'apperchut et s'zintrailles furt émues d'pité. Et in coréant à li i se rua, à sin co, et il l'bugea,",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,21,"Et sin fiu li di insin : Min père, j'ai peché conte el ciel et conteur vous. Je n'sus pus dinne d'ête huké vos fius.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,22,Adonc ch'père di à ses varlets : Apportez s première casaque et mettez li sus sin dos. Mettez li in inniau à sin daut et des soilers à ses pieds.,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,23,Am'nez chi ch'viaus cras et tuez l'mions et faigeons bonne,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,24,"Parche fius Kil étau mort il est ressuscité, il È perdu il est retreuvé , les v'là donc ki s'mettent à faire régal.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,25,"Pindéen cha sin pus vius garchon, k'il étau dins vhéskéens, il a r'vénu ct kéan k'i fu tout près d'chel mason, il intindit l'son d'ehés violons et l'bruit ki",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,26,Il huka don éen de ses varlets et li d'méenda chou k'il avau.,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,27,Ch’varlet li répondi : Ch’est k`vos frère est rvénu et vos père a tué ch'viau cras parche k'il le rvau in bonne séenté.,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,28,Cha l’a mis in colère et i n’a point volu intrer dins l'mason. Son père étéent widié pou l’prier.,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,29,"II ly a répondu insin : V’là téent d'innées ki j'vos sers, je n'vos ai jéamais désobai in rin d’choù R'vos ‘ m'avez k'mindé et maugré cha vous n'm'avez jéamais donné in maguet pou m'divertir aveu mes .",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,30,"Mais ossitôt k’vos n’aute fius kil a échillé vos bin aveu des drouilles , est rvénu vos avez tué pou li , ch'viau cras.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,31,Ch'père li dit : Min fius vos êtes toudis aveu mi et tout chou k'jai est à vous ;,Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
12,32,"Mais folau traiter et nos divertir parche ke vos frère étau mort et R'il est ressuscité, il étau perdu et il est r'treuvé.",Id. en dialecte de Cambrai (Nord),Picard,pica1241,Picard,pica1241,pcd,match
14,11,Ain homme avoüait deeux garchéons.,Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,12,"L'pusjone dit à sain père: main père, baillé m'chou qui douo me r'v'nir ed vous bien et leu père leu partit sain bien.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,13,"Ain n'sais yur, trop, quate, chéon jours après l'pus tio d’chés déeux éféans oyant r’cuèillé tout s' n’ héritsot ainvoye dains nàin pahis gramain loüon, dû E qu'il échilla tout s'n'argint ain fageant l'braingand dains chés cabarets.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,14,"Abord qu'il o eu tout bu, tout mié et tout drélé (dissipé), il o v'nu adonc dains ch' pahis lo ainn' famaine . cruüelle, et i c'mainchouait d'avoir fon-ye d'pon-ye (faim de pain).",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,15,"I so donc ainvoye dé d'lo, et so éliüé mon d'ain homme dez z'ainvireons qui Fo plaché dains s'mazon d'vilage.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,16,"Et drolo il érouait été bain âge ed bourer s'péanche l dezz' élitains q'mioüettent chés cochons, maye ain ain baillioüait pont nul.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,17,"Teant qu'a la fain-ye, s'rapainseant dains li maime, i dit: Kaimbien qu'i n'io d'varlets mon d'main père qui du pon-ye à treop ! Et mi ch'ssus chi à mourir ed’ fon-ye ôt !",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,18,"P m'elieve. J'iraye truvoir main père ; j'li diraye : Main père , jaye feauté vis-à-vis del bon diu ed’ vous ytout.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,19,"Et n’sus pus daine d'et? vous fiu, traitém' tout ainsain-ye qu’ain d’chés varlets qui séont à liüage dains vous mazon.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,20,"I s'o donc élèvé et s'o ainvnu truvoir sain père; sain père l’ pèrchut qu'il étouait coire loüon, et querant rade a li, il l'o etrain-ye a sain co et l'o bagéye.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,21,"Et sain fiu li dit : Main père, j'aye feauté vis-à-vis del’ bon diu ed’ vous ytout et n'sus pus daine d'etl vous fiu.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,22,"Pou lors sain père crie à ses varlets: Marchéz rad’main querr’ ess’ première cazaque, et mettez-li dains sain dos et metlez-li ain anieau dains sain douo et des séoleyes dains ses pieds.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,23,Et si déloyez ch’ vieau cras et égorgez-l'mions et fageons fricot.,Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,24,"Parch’ main fiu q'volu qu'étoüait défaincté c'est viveant, qu'il pardu et qu'o' l’raveons.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,25,"Paindeant ch’ lo, sain pus viu fiu d'chez kieamps, et arrivéye au proche dés’ mazon il o éoüi zz £ obates el pi Ftrain-ye d’chez déanses.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,26,Tl o crié ch’ varlet et s'o ainquêté d'li chou q’ ch’ étouait.,Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,27,"Ch’ varlet li répondit : Chez vous frère qu'est r'v'nu vous père o tué cras vieau, parch’ qu’il l'o r'vu ain boine seanté-ye.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,28,"Ch' lo l'oyant courouché, in n'volouait pont raintrer dains l'mazon, maye sain père s'metteant à l'prier.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,29,I li o résspliqué: V?’ lo pécho (déjà) par nombre É d’éans qu’ech’ vous sers et jamoüé jnaye r’buté-ye (désobéi) à nu d'tous vous c'maindemaints. O n'mez pou ch'lo jamoué baillé-ye ain cabry per mi m'régaler aveu k mes Comarates.,Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,30,Au jour d'aujourdhui vlo vous fiu qui raccueurt ainsuite d'avoir mié tout chou qu'il avouait aveu des carmènes et o li tuez nous vieau cras.,Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,31,"Su ch'propos lo l’père li dit: Main fiu toudi es tu À aveu mi et tout chou q'ch’est à mi, ch’ est à ti ytout. ‘ .",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
14,32,"Maye i feaut fouaire ducasse et nous récréyer à kiose tain frère défaincié qui rest viveant, qu'il étoüait pardu et qu'ol” r'aveons.",Id. en dialecte du canton d'Arras (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,11,Un Homme avo deux fiu.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,12,"El pu jonne dit à sén père: doné m'parl de men ben, el sén père la partagié.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,13,"Pau ed tems après, éche pu jonne a emporté aveu li tout chou qu’il avo et s'en d'alla roulé ben lon, il a tout ini en fricasse.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,14,"Après qu'i eu tout mié, i n’ia u eune digette den che paï là, y manquo de tout.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,15,"Ï a folu qui s' méche en serviche mond un homme de che paï là, ch’ Phomme l'a enyoié den se cense pour É y wardé les pourchiaux.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,16,"Là i dziro s'remplir s'panche des écorches et qu’ chez pourchiaux emmicittent, mé personne et n'i én donno mi.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,17,"En pensent en li même i dit; Y ni a ben des poves ovriers den l'mageon ed men père qui ont gramin ed poin, el mi eg'meurs chi ed foin!",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,18,"I faut q'jme lieuve, que j'men voche vir men père et que j'li diche: Men père j'ai manquié conte Dieu et VOUS.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,19,"Acheteur je wsu mi pu digne d'ête appiallé vo fiu, trétème comme un de vos povres ovriers.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,20,"s'a élevé, a v'nu à sén père ; il éto ocore ben lon. quand sén père l'a aperchu, il a u compassion ed li, il l'a dén ses bras et l'a bagié.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,21,"Es che fin li dit: Men père j'é manquié à Dieu et à vous, je n'su mi pu digne acheteur, d'ête vos fiu.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,22,Mais es che père dit à ses varlets : apportez-li acheteur es’ prémière baïelte ; mettez li aussi un ongniau én sén do et des sorlets én ses pieds.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,23,"Allez quère es che viau cras, tuélle, mions et fageons bonne chière.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,24,"Parche ek men fiu qui éto mort, ii est réchuchité, Ê : il éto perdu, il est r'trouvé, et il ont fé bonbanche.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,25,Den momment sén pu viu fu qui éto den chés camps a r'venu ; quand qu'il a été tout près dé il a el musique et densé.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,26,Il a crié après un ed ses varlets pou savor chou qu'i n'i avo.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,27,Es ch’ varlet a dit : Ché vo frère qui est rvenu et . vo père qui s'porto ben a fait tué éche viau cras.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,28,"Eche pu viu fiu et n'éto si engoinnié qui n'a mi volu entré den l'mageon, chou qui a forchié sén père ed widié et del prié d'entré aveuc",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,29,Mé il a répondu à sén père: Y n’y a si longtems men père qué j'vo sers sans que j'vos euche manquié et vo n’ m'avez mi jommé donné seulmén un ptiot magué pour m'enbognier aveuc mes azamisses.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,30,"Et quand qu'un fiu comme esch’ tila qui a mié tout sén ben aveuc des gueuses est r'venu, vos avez fé tué pour li éche cras viau.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,31,Sen père li dit: Men fiu pour ti t'est toudi avenc mi mi ren qui n'suche à ti.,Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
16,32,"Mé y conveno d'faire bonne chière et d'no vu q'ten frère qui éto mort est réchuchilé, qui éto perdu et qui est r’trouvé.",Id. en dialecte du canton de Carvin (Pas-de-Calais),Picard,pica1241,Picard,pica1241,pcd,match
18,11,"Eun home avouoit deux éfans,",Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,12,Don l'pu jeune di à sin pére: Min péredonême eche qui douoit m'arvenir ed vous bien. L'pére leu za. fait l'partage ed sin bien.,Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,13,Peu d'jour aprés l'pu jeune ed chés deux éfans aayant prins tou che qu’il avouoit s'in alla din un paays étringer for elognié u y mingea tou sin bien in ribotes et in banboches.,Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,14,"Quand il l’a eue tou dépinçai, une grande famaine arriva in che paays là et il commincha a quére din l’misére.",Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,15,il s'in ala don in condicion ché un bourgeouois du paays qu’il l’invoya à s’mason din chés camps pour être gardeu d'pourcheaux.,Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,16,Et là il étouoit benage assez ed'remplir sin vinle d'êcorches éque chés pourceaux m'ingeoitent ; mais personue ne l'y in donnouoit.,Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,17,"Infin étan arvenu à ly, il di in ly même: Combien esche qu'il y a din l'mason d'min père ed garchons qui sont sous ly, qui ont pu de paayn qui n'leus in faut; et mi seu à mourir ed faain.",Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,18,"I fant que je m'liéve et qu'j'ale trouvouoër min pére et qué j'li diche : Min pére, j'ai diabement mal fait conte l’ciel et conte vous.",Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,19,Et jenne su pu dingne d'éte appelé vous fieu. Traitême comme un de chés gins qui vous servetent.,Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
18,20,"Issel'va don et s'in n'alla trouvouoër sin pére, et lorsqu'il éteuoit incor bin louin, sin pére l'aperchut et in fut tou rimpli de compacion et queurant à ly i se jta à sin cou et l’baja.",Id. en patois populaire de la ville de Saint-Omer,Picard,pica1241,Picard,pica1241,pcd,match
